PeriodoLetivo;Login_Quantidade;Numero_Dias_Acessados_Modulo_Somado;Turno_TempoUsoTotal_Somado;Evadido;Forum_Quantidade_Post_Somado;Forum_Quantidade_Visualizacoes_Somado;Forum_TempoUso_Somado;Chat_Quantidade_Mensagens_Somado;Chat_TempoUso_Somado;Turno_PercentualUsoMadrugada_Somado;Turno_PercentualUsoManha_Somado;Turno_PercentualUsoTarde_Somado;Turno_PercentualUsoNoite_Somado;Turno_TempoUsoMadrugada_Somado;Turno_TempoUsoManha_Somado;Turno_TempoUsoTarde_Somado;Turno_TempoUsoNoite_Somado;Assignment_Post_Quantidade_Somado;Assignment_View_Quantidade_Somado;Assignment_View_TempoUso_Somado;Resource_View_Quantidade_Somado;Resource_View_Tempo_Somado;Questionario_Quantidade_Somado;Questionario_TempoUso_Somado;Log_Post_Quantidade_Somado;Log_View_Quantidade_Somado
20140102;7;6;4669;ReprEvadiu;1;7;1094;0;0;0;0.303491112;0.26322553;0.433283358;0;1417;1229;2023;0;0;0;2;1210;0;0;1;30
20140102;0;3;5154;ReprEvadiu;3;6;0;0;0;0.694800155;0;0;0.305199845;3581;0;0;1573;0;0;0;1;52;0;0;3;38
20140102;0;2;303;ReprEvadiu;0;0;0;0;0;0;0;0;1;0;0;0;303;0;0;0;0;0;0;0;0;3
20140102;1;5;5252;ReprEvadiu;1;8;811;0;317;0.123381569;0;0.061309977;0.815308454;648;0;322;4282;0;0;0;2;1261;0;0;1;30
20140102;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20140102;11;8;6789;ReprEvadiu;4;24;670;0;300;0;0.048902637;0.302253646;0.648843718;0;332;2052;4405;0;0;0;2;554;1;559;7;78
20140102;20;13;17416;Sucesso;4;32;617;0;300;0;0;0.062643546;0.937356454;0;0;1091;16325;0;0;0;7;661;0;984;5;167
20140102;28;20;33070;Sucesso;6;38;2847;35;5050;0.010130027;0.030148171;0.356395525;0.603326278;335;997;11786;19952;0;0;0;9;2732;1;901;44;168
20140102;16;12;30975;Sucesso;8;38;2564;46;8485;0.047586764;0.014237288;0.246359968;0.691815981;1474;441;7631;21429;0;0;0;14;2511;1;2194;60;190
20140102;11;11;11271;Sucesso;1;23;185;0;637;0;0.202466507;0.238310709;0.559222784;0;2282;2686;6303;0;0;0;7;1098;0;300;2;95
20140102;0;2;2581;Sucesso;1;4;0;0;0;0;0.180937621;0;0.819062379;0;467;0;2114;0;0;0;1;300;0;0;1;23
20140102;20;13;27709;Sucesso;8;36;942;7;4932;0;0;0.044209463;0.955790537;0;0;1225;26484;0;0;0;6;1627;1;539;30;160
20140102;10;8;23523;Sucesso;5;26;380;49;8638;0;0.141265995;0.170258896;0.688475109;0;3323;4005;16195;0;0;0;7;609;1;1151;60;124
20140102;7;7;10217;ReprEvadiu;3;13;60;0;0;0;0;0.091905647;0.908094353;0;0;939;9278;0;0;0;8;1819;0;247;4;90
20140102;19;13;37679;Sucesso;7;28;3469;23;8012;0;0;0.063961358;0.936038642;0;0;2410;35269;0;0;0;26;7169;1;1022;36;197
20140102;7;5;14115;Sucesso;2;9;1105;28;5975;0.023946157;0;0.021253985;0.954799858;338;0;300;13477;0;0;0;9;1321;1;653;34;66
20140102;7;9;10857;Sucesso;4;16;2154;0;0;0;0;0.166804826;0.833195174;0;0;1811;9046;0;0;0;5;1350;1;846;7;62
20140102;5;4;2565;Sucesso;0;6;36;0;300;0;0.552046784;0.143469786;0.304483431;0;1416;368;781;0;0;0;4;271;0;0;0;25
20140102;22;11;22463;Sucesso;5;51;4329;4;951;0;0.135556248;0.140097048;0.724346703;0;3045;3147;16271;0;0;0;6;1108;1;824;16;220
20140102;16;9;23012;ReprEvadiu;11;33;3313;0;0;0;0.427863723;0.279245611;0.292890666;0;9846;6426;6740;0;0;0;15;1376;1;1876;21;175
20140102;42;16;25996;ReprEvadiu;7;65;2096;5;2917;0;0.653908294;0.239190645;0.106901062;0;16999;6218;2779;0;0;0;17;2005;1;1589;16;283
20140102;9;10;14772;Sucesso;3;21;1087;2;1292;0.023490387;0;0.020308692;0.956200921;347;0;300;14125;0;0;0;4;1394;0;0;6;104
20140102;4;5;4147;ReprEvadiu;3;21;1300;0;0;0;0.10031348;0.802990113;0.096696407;0;416;3330;401;0;0;0;1;45;0;0;4;51
20140102;8;6;13356;Sucesso;6;15;2368;0;0;0;0;0.194294699;0.805705301;0;0;2595;10761;0;0;0;6;885;1;842;9;91
20140102;11;12;15674;Sucesso;5;25;450;15;3550;0;0.168750797;0.292139849;0.539109353;0;2645;4579;8450;0;0;0;8;1039;0;0;20;120
20140102;10;6;5304;ReprEvadiu;2;13;981;0;0;0;0.056561086;0.699472097;0.243966817;0;300;3710;1294;0;0;0;2;566;0;0;2;41
20140102;9;8;10530;Sucesso;5;21;3441;0;0;0;0;0.628869896;0.371130104;0;0;6622;3908;0;0;0;1;263;1;344;10;98
20140102;35;13;35314;Sucesso;14;44;5265;51;6248;0.169479527;0.027496177;0.184317834;0.618706462;5985;971;6509;21849;0;0;0;17;2770;1;1632;77;204
20140102;16;13;25726;Sucesso;9;17;1327;105;9685;0;0.035800358;0.199292545;0.764907098;0;921;5127;19678;0;0;0;9;1370;1;867;121;102
20140102;26;11;18568;Sucesso;11;28;2332;0;0;0;0.198890564;0.643688065;0.15742137;0;3693;11952;2923;0;0;0;16;3186;1;1454;21;149
20140102;27;18;25361;Sucesso;2;18;348;14;5363;0.05196956;0.019951895;0.061432909;0.866645637;1318;506;1558;21979;0;0;0;8;509;1;1583;24;184
20140102;3;8;11564;Sucesso;3;10;0;0;300;0.205032861;0.052922864;0;0.742044275;2371;612;0;8581;0;0;0;5;1823;0;300;3;62
20140102;21;7;11127;Sucesso;6;22;1624;2;232;0;0.04906983;0.582996315;0.367933855;0;546;6487;4094;0;0;0;11;2096;1;359;11;96
20140102;0;1;540;ReprEvadiu;0;2;0;0;0;0;0;1;0;0;0;540;0;0;0;0;0;0;0;0;0;5
20140102;13;13;20451;Sucesso;4;25;1951;3;2408;0;0.116913598;0.28331133;0.599775072;0;2391;5794;12266;0;0;0;16;2427;1;938;11;122
20140102;10;10;10428;ReprEvadiu;3;16;6;0;15;0;0.190065209;0.575853471;0.23408132;0;1982;6005;2441;0;0;0;2;571;0;123;4;67
20140102;13;20;42804;Sucesso;6;163;8759;16;1657;0;0.266119989;0.179936455;0.553943557;0;11391;7702;23711;0;0;0;6;813;1;875;27;527
20140102;33;19;33275;Sucesso;8;60;2063;42;6285;0;0.14851991;0.162644628;0.688835462;0;4942;5412;22921;0;0;0;11;2118;1;1909;59;237
20140102;8;12;17631;Sucesso;3;32;1252;5;2053;0;0;0.112075322;0.887924678;0;0;1976;15655;0;0;0;9;480;0;76;8;166
20140102;17;13;43617;ReprEvadiu;15;64;4145;57;8712;0;0.125616159;0.220762547;0.653621294;0;5479;9629;28509;0;0;0;21;7452;1;1207;76;253
20140102;33;16;60445;Sucesso;10;121;9275;3;2068;0;0.040433452;0.405823476;0.553743072;0;2444;24530;33471;0;0;0;10;2109;1;1306;23;481
20140102;9;12;31968;Sucesso;8;73;2362;1;876;0;0.293574825;0.444507007;0.261918168;0;9385;14210;8373;0;0;0;4;2036;1;1963;16;289
20140102;6;11;21307;Sucesso;5;47;125;4;1053;0.02065049;0;0.162622612;0.816726897;440;0;3465;17402;0;0;0;9;1047;0;600;9;139
20140102;0;1;6400;ReprEvadiu;1;13;0;1;424;0;0;0.29203125;0.70796875;0;0;1869;4531;0;0;0;4;895;0;0;2;57
20140102;18;7;18208;Sucesso;4;29;2162;3;895;0;0.442223199;0.016476274;0.541300527;0;8052;300;9856;0;0;0;5;1633;0;193;7;142
20140102;27;12;23738;Sucesso;4;54;794;0;875;0.023169601;0.671665684;0.260299941;0.044864774;550;15944;6179;1065;0;0;0;10;3584;1;1634;7;222
20140102;4;8;7417;Sucesso;3;17;0;0;25;0;0;0.685452339;0.314547661;0;0;5084;2333;0;0;0;7;1724;1;1661;13;73
20140102;8;12;25142;Sucesso;6;53;3718;0;0;0;0.370893326;0.084559701;0.544546973;0;9325;2126;13691;0;0;0;11;979;1;1303;12;209
20140102;7;10;22020;Sucesso;3;37;397;7;2558;0;0.12520436;0.178201635;0.696594005;0;2757;3924;15339;0;0;0;7;2496;1;1149;19;124
20140102;5;7;14889;ReprEvadiu;3;31;676;0;547;0;0.045268319;0.140640741;0.81409094;0;674;2094;12121;0;0;0;10;1712;0;0;3;131
20140102;8;7;21482;Sucesso;5;16;3164;18;3077;0.044036868;0.075784378;0.05972442;0.820454334;946;1628;1283;17625;0;0;0;15;5657;0;0;24;96
20140102;7;13;8969;Sucesso;2;14;0;0;0;0;0.07771212;0.149180511;0.77310737;0;697;1338;6934;0;0;0;4;1904;0;347;2;45
20140102;12;10;20831;ReprEvadiu;3;26;1893;0;23;0.398972685;0.017713984;0.051845807;0.531467524;8311;369;1080;11071;0;0;0;6;2459;1;2226;13;123
20140102;16;10;16316;Sucesso;5;23;925;14;3921;0.06809267;0;0.377053199;0.554854131;1111;0;6152;9053;0;0;0;2;637;1;1414;23;122
20140102;5;9;28578;Sucesso;6;36;1405;26;5327;0;0;0;1;0;0;0;28578;0;0;0;5;3881;1;1646;37;159
20140102;5;5;15684;ReprEvadiu;3;30;975;11;2340;0;0.202881918;0.060698801;0.736419281;0;3182;952;11550;0;0;0;13;1981;0;0;14;107
20140102;4;6;8522;ReprEvadiu;2;17;55;0;454;0;0.078620042;0.063482751;0.857897207;0;670;541;7311;0;0;0;6;448;0;0;2;79
20140102;9;7;9387;Sucesso;4;24;498;0;0;0;0.095557686;0.035900714;0.8685416;0;897;337;8153;0;0;0;3;1356;0;0;5;77
20140102;13;8;12620;ReprEvadiu;3;28;1311;0;22;0;0.390491284;0.609508716;0;0;4928;7692;0;0;0;0;17;1070;0;320;4;154
20140102;3;4;8443;Sucesso;2;13;300;0;0;0.096648111;0;0.399976312;0.503375577;816;0;3377;4250;0;0;0;1;18;1;1985;11;50
20140102;0;2;2761;ReprEvadiu;0;0;0;0;0;0;0;0;1;0;0;0;2761;0;0;0;4;372;0;0;0;19
